type,team,year,norm_epa,blue_banners,event_wins,event_finalists,total_awards,rank,elim_progression,state,worlds_winrate,worlds_qual_winrate,state_epa_rank,state_epa_percentile,total_epa_rank,total_epa_percentile,elim_alliance,elim_pick,count
regular,3015,2015,1594,2,1,0,5,51.0,0,MO,0.0,0.0,17.0,0.8844,414.0,0.8559,,2,
regular,3015,2016,1644,2,1,2,5,31.0,5,MO,0.6667,0.6,10.0,0.9333,235.0,0.9245,Alliance 1,2,
regular,3015,2017,1671,3,2,0,4,11.0,3,MO,0.5385,0.6,10.0,0.9367,205.0,0.9385,Alliance 3,1,
regular,3015,2018,1700,3,2,0,3,20.0,4,MI,0.5714,0.5,7.0,0.9593,151.0,0.9583,Alliance 1,2,
regular,3015,2019,1726,1,1,1,3,16.0,5,MI,0.5,0.55,8.0,0.9535,108.0,0.9713,Alliance 8,2,
regular,3015,2022,1730,2,1,2,6,14.0,2,TX,0.5833,0.7,3.0,0.9778,95.0,0.9689,Alliance 8,2,
regular,3015,2023,1734,3,3,0,4,48.0,2,TX,0.3333,0.4,3.0,0.9787,91.0,0.9723,Alliance 7,2,
regular,3017,2011,1511,0,0,0,1,71.0,0,MO,0.3,0.3,49.0,0.6142,755.0,0.6322,,-1,
regular,3018,2012,1648,1,1,0,3,39.0,0,MO,0.5556,0.5556,5.0,0.9673,173.0,0.9258,,-1,
regular,3018,2013,1598,1,0,0,5,77.0,0,MO,0.375,0.375,11.0,0.9382,378.0,0.8493,,-1,
regular,3018,2014,1728,1,1,1,3,56.0,0,MO,0.5,0.5,2.0,0.9892,81.0,0.97,,-1,
regular,3018,2016,1509,1,1,0,1,64.0,0,MO,0.45,0.45,60.0,0.7115,1293.0,0.5848,,-1,
regular,3019,2016,1521,0,0,0,1,66.0,0,MO,0.4,0.4,15.0,0.7,1126.0,0.6384,,-1,
regular,3019,2017,1561,1,0,1,6,53.0,0,TX,0.45,0.45,14.0,0.7544,838.0,0.7484,,-1,
regular,3019,2018,1509,0,0,1,4,60.0,0,TX,0.4,0.4,21.0,0.65,1560.0,0.5687,,-1,
regular,3019,2023,1428,0,0,1,2,74.0,0,TX,0.1,0.1,32.0,0.2727,2665.0,0.1885,,-1,
regular,302,2007,1629,0,0,2,4,65.0,0,GA,0.375,0.375,19.0,0.8224,122.0,0.9039,,-1,
regular,302,2008,1498,0,0,1,1,38.0,0,GA,0.5714,0.5714,77.0,0.3419,706.0,0.5287,,-1,
regular,302,2011,1713,0,0,0,3,26.0,0,MO,0.6,0.6,19.0,0.8869,82.0,0.9601,,-1,
regular,302,2017,1623,1,1,2,7,40.0,1,MO,0.5455,0.5,66.0,0.8527,364.0,0.8907,Alliance 1,2,
regular,302,2018,1759,5,4,0,8,25.0,2,MI,0.5833,0.7,16.0,0.9684,71.0,0.9804,Alliance 8,2,
regular,302,2019,1721,2,1,1,6,31.0,0,MI,0.55,0.55,27.0,0.9499,116.0,0.9691,,-1,
regular,302,2022,1723,3,1,2,7,22.0,2,TX,0.5,0.6,21.0,0.9533,110.0,0.964,Alliance 8,2,
regular,302,2023,1729,2,2,1,8,14.0,0,TX,0.6,0.6,18.0,0.9623,100.0,0.9695,Alliance 2,3,
regular,3020,2009,1492,0,0,0,1,46.0,0,GA,0.5714,0.5714,76.0,0.4759,815.0,0.5134,,-1,
regular,3021,2016,1566,1,1,0,2,71.0,0,MO,0.2,0.2,43.0,0.8327,656.0,0.7893,,-1,
regular,3024,2017,1603,1,1,0,4,36.0,0,TX,0.45,0.45,7.0,0.8571,472.0,0.8583,,-1,
regular,3024,2019,1466,2,0,0,2,58.0,0,TX,0.2,0.2,37.0,0.2885,2304.0,0.3872,,-1,
regular,3025,2010,1529,0,0,0,0,83.0,0,GA,0.3,0.3,2.0,0.7778,551.0,0.6937,,-1,
regular,3026,2015,1482,0,0,0,0,72.0,0,MO,0.0,0.0,72.0,0.625,1555.0,0.4588,,3,
regular,3026,2019,1458,1,1,0,1,46.0,0,MI,0.4,0.4,142.0,0.3575,2460.0,0.3457,,-1,
regular,303,2008,1546,0,0,0,2,23.0,0,GA,0.5714,0.5714,20.0,0.6825,384.0,0.7437,,-1,
regular,303,2009,1487,0,0,0,1,40.0,0,GA,0.5,0.5,35.0,0.4262,855.0,0.4896,,-1,
regular,303,2011,1626,2,2,0,3,51.0,3,MO,0.3846,0.4,11.0,0.8226,228.0,0.8889,,2,
regular,303,2013,1766,0,0,0,3,3.0,6,MO,0.9286,0.875,4.0,0.9429,38.0,0.9849,,0,
regular,303,2014,1602,2,0,0,3,50.0,0,MO,0.5,0.5,14.0,0.8,381.0,0.8587,,-1,
regular,303,2015,1774,2,1,1,4,8.0,0,MO,0.0,0.0,1.0,0.9863,43.0,0.985,,0,
regular,303,2016,1634,0,0,1,4,6.0,2,MO,0.5833,0.7,11.0,0.8553,280.0,0.9101,Alliance 5,0,
regular,303,2017,1794,3,2,1,7,1.0,4,MO,0.7143,0.8,1.0,0.9865,29.0,0.9913,Alliance 1,0,
regular,303,2018,1718,3,3,0,6,33.0,1,MI,0.3636,0.4,4.0,0.9506,122.0,0.9663,Alliance 5,3,
regular,303,2019,1668,1,1,2,8,28.0,0,MI,0.6,0.6,7.0,0.9157,224.0,0.9404,Alliance 6,3,
regular,3035,2017,1501,0,0,0,1,59.0,0,TX,0.25,0.25,57.0,0.6299,1514.0,0.5455,,-1,
regular,3035,2019,1627,2,2,0,4,36.0,0,TX,0.5,0.5,19.0,0.8882,414.0,0.8899,,-1,
regular,3035,2023,1652,0,0,1,3,62.0,0,TX,0.3,0.3,21.0,0.8662,249.0,0.9242,Alliance 8,3,
regular,3037,2011,1467,1,1,0,1,39.0,0,MO,0.55,0.55,48.0,0.662,1274.0,0.3794,,-1,
regular,3038,2010,1592,1,1,0,1,37.0,0,GA,0.45,0.45,4.0,0.9619,256.0,0.8577,,-1,
regular,3038,2018,1562,0,0,1,2,49.0,0,MI,0.3,0.3,33.0,0.8458,883.0,0.7559,,-1,
regular,3039,2015,1657,1,1,0,1,5.0,0,MO,0.0,0.0,1.0,0.963,200.0,0.9304,,0,
regular,3039,2016,1592,0,0,1,2,25.0,0,MO,0.6,0.6,1.0,0.9706,466.0,0.8504,,-1,
regular,3039,2017,1646,0,0,0,0,49.0,1,TX,0.3636,0.4,1.0,0.9697,267.0,0.9198,Alliance 2,3,
regular,3039,2019,1641,1,1,1,4,32.0,1,TX,0.4545,0.5,1.0,0.9737,331.0,0.912,Alliance 7,1,
regular,3039,2023,1754,1,1,0,5,4.0,4,TX,0.7857,0.9,1.0,0.9615,66.0,0.9799,Alliance 4,0,
regular,304,2008,1577,0,0,0,0,5.0,2,GA,0.6667,0.8571,12.0,0.76,270.0,0.8198,,-1,
regular,3042,2014,1531,1,1,0,1,50.0,0,MO,0.5,0.5,46.0,0.7527,911.0,0.6622,,-1,
regular,3042,2015,1593,0,0,0,0,29.0,0,MO,0.0,0.0,10.0,0.9479,415.0,0.8556,,2,
regular,3042,2016,1594,1,1,0,3,18.0,5,MO,0.6,0.6,15.0,0.9279,459.0,0.8526,Alliance 4,2,
regular,3042,2023,1523,0,0,1,1,56.0,0,TX,0.4,0.4,68.0,0.6421,1250.0,0.6194,,-1,
regular,3044,2013,1609,1,1,0,2,53.0,0,MO,0.5,0.5,18.0,0.8732,324.0,0.8709,,-1,
regular,3044,2016,1675,0,0,2,7,46.0,1,MO,0.4545,0.5,4.0,0.9733,169.0,0.9457,Alliance 7,3,
regular,3044,2017,1483,1,0,0,4,31.0,0,MO,0.6,0.6,89.0,0.4367,1765.0,0.4701,,-1,
regular,3044,2018,1563,1,1,0,4,61.0,0,MI,0.2,0.2,42.0,0.7558,864.0,0.7611,,-1,
regular,3044,2019,1619,1,0,0,4,16.0,0,MI,0.7,0.7,18.0,0.8953,455.0,0.879,,-1,
regular,3045,2017,1497,0,0,0,0,24.0,0,TX,0.6,0.6,131.0,0.5305,1567.0,0.5296,,-1,
regular,3045,2019,1448,0,0,0,0,61.0,0,TX,0.3,0.3,222.0,0.2839,2647.0,0.296,,-1,
regular,3049,2016,1428,0,0,0,0,73.0,0,MO,0.1,0.1,94.0,0.1607,2504.0,0.1959,,-1,
regular,3059,2009,1499,0,0,0,1,36.0,0,GA,0.5714,0.5714,54.0,0.5537,760.0,0.5463,,-1,
regular,3059,2010,1581,1,1,1,3,43.0,0,GA,0.45,0.45,18.0,0.8487,290.0,0.8388,,-1,
regular,3061,2013,1647,1,1,0,1,41.0,0,MO,0.5,0.5,7.0,0.8793,197.0,0.9215,,-1,
regular,3061,2022,1701,1,0,0,4,35.0,2,TX,0.4167,0.5,5.0,0.9038,138.0,0.9548,Alliance 8,2,
regular,3061,2023,1637,0,0,0,3,24.0,0,TX,0.5,0.5,8.0,0.8491,301.0,0.9083,Alliance 7,3,
regular,3062,2009,1617,0,0,0,2,50.0,0,GA,0.4286,0.4286,8.0,0.8333,200.0,0.8806,,-1,
regular,3065,2014,1525,1,1,0,1,63.0,0,MO,0.5,0.5,25.0,0.8,978.0,0.6374,,-1,
regular,3065,2022,1582,1,1,0,2,71.0,0,TX,0.2,0.2,33.0,0.8997,550.0,0.8198,,-1,
regular,3075,2009,1542,0,0,1,3,28.0,0,GA,0.5714,0.5714,9.0,0.8594,455.0,0.7284,,-1,
regular,3075,2018,1627,2,2,0,6,65.0,1,TX,0.2727,0.2,24.0,0.9344,361.0,0.9002,Alliance 1,3,
regular,3075,2019,1573,2,2,1,5,55.0,1,MI,0.2727,0.3,47.0,0.8792,810.0,0.7846,Alliance 6,3,
regular,3075,2022,1640,0,0,1,3,45.0,0,TX,0.45,0.45,12.0,0.9635,254.0,0.9168,,-1,
regular,308,2010,1720,0,0,1,2,11.0,2,GA,0.625,0.75,19.0,0.8603,59.0,0.9672,,-1,
regular,3081,2012,1530,1,1,0,1,94.0,0,MO,0.2222,0.2222,32.0,0.7908,769.0,0.6702,,-1,
regular,3082,2018,1543,0,0,1,3,52.0,0,MI,0.3,0.3,45.0,0.7897,1083.0,0.7006,,-1,
regular,3082,2019,1473,1,1,0,3,37.0,0,MI,0.5,0.5,126.0,0.4299,2202.0,0.4144,,-1,
regular,3082,2023,1540,0,0,1,3,68.0,0,TX,0.3,0.3,55.0,0.7105,1027.0,0.6873,,-1,
regular,3083,2010,1509,0,0,0,2,36.0,0,GA,0.55,0.55,13.0,0.8116,701.0,0.6103,,-1,
regular,3083,2012,1500,1,0,0,1,86.0,0,MO,0.2222,0.2222,27.0,0.6707,1055.0,0.5476,,-1,
regular,3090,2017,1485,0,0,0,0,65.0,0,MO,0.1,0.1,97.0,0.5337,1726.0,0.4818,,-1,
regular,3091,2009,1498,0,0,0,2,83.0,0,GA,0.2857,0.2857,16.0,0.4286,774.0,0.5379,,-1,
regular,3098,2011,1742,0,0,1,1,8.0,2,MO,0.6667,0.8,15.0,0.9107,54.0,0.9737,,0,
regular,3098,2012,1737,0,0,1,3,38.0,3,MO,0.6667,0.7778,10.0,0.9474,56.0,0.976,,1,
regular,3098,2014,1716,1,1,0,3,10.0,1,MO,0.7273,0.8,19.0,0.9314,89.0,0.967,,3,
regular,3098,2015,1642,1,1,1,4,44.0,0,MO,0.0,0.0,59.0,0.829,253.0,0.9119,,2,
regular,3098,2016,1661,0,0,1,3,53.0,2,MO,0.3333,0.4,46.0,0.8881,202.0,0.9351,Alliance 8,1,
regular,3098,2017,1599,0,0,1,1,54.0,2,MO,0.3333,0.3,96.0,0.7857,507.0,0.8478,Alliance 7,3,
regular,3098,2018,1724,3,3,0,6,7.0,4,MI,0.6429,0.7,23.0,0.9545,113.0,0.9688,Alliance 2,1,
regular,3102,2016,1605,1,1,0,3,37.0,0,MO,0.5,0.5,13.0,0.9375,408.0,0.869,,-1,
regular,3102,2019,1634,1,1,1,4,44.0,0,MI,0.3,0.3,12.0,0.9457,355.0,0.9056,,-1,
regular,3103,2011,1533,0,0,0,2,44.0,0,MO,0.5,0.5,18.0,0.8732,614.0,0.7009,,-1,
regular,3103,2012,1671,0,0,0,1,34.0,0,MO,0.6667,0.6667,6.0,0.9589,127.0,0.9455,,-1,
regular,3103,2014,1533,0,0,0,4,88.0,0,MO,0.2,0.2,33.0,0.7481,891.0,0.6696,,-1,
regular,3103,2015,1546,1,0,0,2,68.0,0,MO,0.0,0.0,26.0,0.8045,738.0,0.7431,,-1,
regular,3103,2017,1625,0,0,0,1,7.0,2,TX,0.5833,0.7,17.0,0.8896,347.0,0.8958,Alliance 6,0,
regular,3103,2018,1445,0,0,0,1,58.0,0,TX,0.3,0.3,103.0,0.3602,2641.0,0.2698,,-1,
regular,3105,2009,1498,0,0,0,2,66.0,0,GA,0.4286,0.4286,21.0,0.6719,778.0,0.5355,,-1,
regular,3115,2009,1602,0,0,0,3,26.0,0,GA,0.5714,0.5714,32.0,0.7576,245.0,0.8537,,-1,
regular,3115,2012,1519,0,0,0,1,79.0,0,MO,0.5556,0.5556,113.0,0.4053,875.0,0.6248,,-1,
regular,3117,2018,1508,0,0,0,1,67.0,0,MI,0.0,0.0,22.0,0.5417,1566.0,0.567,,-1,
regular,312,2008,1614,0,0,0,0,25.0,0,GA,0.5714,0.5714,9.0,0.7907,166.0,0.8892,,-1,
regular,3123,2010,1523,1,1,0,5,51.0,0,GA,0.4,0.4,18.0,0.6,603.0,0.6648,,-1,
regular,3125,2010,1565,0,0,0,3,43.0,0,GA,0.45,0.45,9.0,0.7568,350.0,0.8054,,-1,
regular,3126,2011,1519,0,0,0,0,73.0,0,MO,0.3,0.3,15.0,0.5161,701.0,0.6585,,-1,
regular,3128,2010,1387,0,0,0,1,46.0,0,GA,0.4,0.4,149.0,0.0261,1681.0,0.0656,,-1,
regular,3128,2012,1428,0,0,0,0,96.0,0,MO,0.2222,0.2222,166.0,0.1487,1882.0,0.193,,-1,
regular,3128,2016,1553,0,0,0,1,40.0,0,MO,0.4,0.4,56.0,0.7821,771.0,0.7524,,-1,
regular,3128,2017,1539,0,0,1,2,58.0,0,TX,0.3,0.3,83.0,0.7025,1053.0,0.6839,,-1,
regular,3128,2018,1653,0,0,1,5,24.0,5,TX,0.6,0.5,20.0,0.9359,255.0,0.9295,Alliance 1,3,
regular,3128,2019,1711,0,0,1,4,6.0,2,TX,0.6667,0.8,16.0,0.9484,135.0,0.9641,Alliance 4,0,
regular,3128,2022,1615,1,1,0,7,47.0,0,TX,0.4,0.4,39.0,0.85,360.0,0.8821,,-1,
regular,3130,2011,1611,0,0,0,0,58.0,0,MO,0.4,0.4,6.0,0.9538,276.0,0.8656,,-1,
regular,3130,2013,1625,0,0,0,1,20.0,0,MO,0.625,0.625,7.0,0.9607,253.0,0.8992,,-1,
regular,3130,2015,1803,3,2,0,6,4.0,0,MO,0.0,0.0,1.0,0.9948,27.0,0.9906,,0,
regular,3130,2016,1739,1,1,0,3,9.0,5,MO,0.8,0.9,3.0,0.9856,73.0,0.9766,Alliance 4,1,
regular,3130,2017,1727,2,2,0,5,10.0,8,MO,0.5556,0.6,4.0,0.9808,91.0,0.9727,Alliance 6,1,
regular,3130,2018,1751,0,0,1,4,49.0,2,MI,0.3333,0.4,3.0,0.986,81.0,0.9776,Alliance 7,2,
regular,3130,2023,1576,1,0,0,3,46.0,0,TX,0.5,0.5,36.0,0.8105,685.0,0.7914,,-1,
regular,3132,2010,1383,0,0,0,5,75.0,0,GA,0.15,0.15,59.0,0.1449,1697.0,0.0567,,-1,
regular,3132,2011,1468,1,0,0,3,66.0,0,MO,0.4,0.4,38.0,0.4933,1261.0,0.3858,,-1,
regular,3132,2012,1494,0,0,0,4,63.0,0,MO,0.4444,0.4444,32.0,0.6098,1124.0,0.518,,-1,
regular,3132,2013,1648,1,0,0,2,85.0,0,MO,0.25,0.25,2.0,0.9818,196.0,0.9219,,-1,
regular,3132,2015,1789,2,0,2,11,2.0,3,MO,0.6667,0.0,1.0,0.994,33.0,0.9885,,0,
regular,3132,2016,1559,2,1,0,6,25.0,0,MO,0.5,0.5,16.0,0.9301,722.0,0.7681,,-1,
regular,3132,2017,1737,5,2,1,9,21.0,6,TX,0.5,0.5,4.0,0.9861,78.0,0.9766,Alliance 2,1,
regular,3132,2018,1568,0,0,0,5,12.0,1,TX,0.4545,0.5,49.0,0.8661,808.0,0.7766,Alliance 8,3,
regular,3132,2019,1674,1,0,0,6,18.0,6,TX,0.75,0.6,10.0,0.9743,248.0,0.934,Alliance 3,2,
regular,3132,2023,1579,0,0,0,2,32.0,0,TX,0.6,0.6,42.0,0.8986,665.0,0.7975,,-1,
regular,3135,2016,1511,0,0,0,0,43.0,0,MO,0.4,0.4,32.0,0.4576,1265.0,0.5938,,-1,
regular,3137,2013,1604,1,1,0,2,46.0,0,MO,0.5,0.5,21.0,0.8521,345.0,0.8625,,-1,
regular,3137,2015,1551,1,1,0,1,59.0,0,MO,0.0,0.0,34.0,0.7687,687.0,0.7609,,-1,
regular,3138,2010,1733,0,0,2,10,17.0,6,GA,0.75,0.6,1.0,0.9787,46.0,0.9744,,-1,3.0
regular,3138,2011,1732,2,1,0,5,1.0,7,MO,0.7647,0.9,2.0,0.9574,65.0,0.9683,,0,3.0
regular,3138,2013,1646,0,0,0,3,46.0,0,MO,0.5,0.5,5.0,0.9167,203.0,0.9191,,-1,3.0
regular,3138,2014,1594,0,0,0,2,49.0,0,MO,0.5,0.5,13.0,0.7636,419.0,0.8446,,-1,3.0
regular,3138,2017,1512,0,0,0,0,60.0,0,MO,0.1,0.1,18.0,0.7,1367.0,0.5896,,-1,3.0
regular,314,2007,1463,1,0,0,1,80.0,0,GA,0.2143,0.2143,75.0,0.2991,808.0,0.3638,,-1,
regular,314,2009,1472,0,0,0,0,42.0,0,GA,0.5714,0.5714,93.0,0.2955,998.0,0.4042,,-1,
regular,314,2013,1707,0,0,1,3,46.0,0,MO,0.5,0.5,26.0,0.8719,100.0,0.9601,,-1,
regular,314,2014,1759,4,3,1,6,12.0,3,MO,0.6154,0.7,14.0,0.9495,52.0,0.9807,,1,
regular,314,2015,1763,3,3,0,5,17.0,0,MO,0.0,0.0,11.0,0.9681,52.0,0.9819,,2,
regular,314,2017,1654,1,1,0,3,39.0,5,MO,0.4,0.4,46.0,0.8973,244.0,0.9267,Alliance 3,1,
regular,314,2018,1594,0,0,0,2,9.0,3,MI,0.6923,0.8,115.0,0.7727,568.0,0.843,Alliance 7,0,
regular,314,2019,1505,1,1,1,3,60.0,0,MI,0.4,0.4,274.0,0.4917,1632.0,0.566,,-1,
regular,3140,2015,1623,0,0,0,1,48.0,0,MO,0.0,0.0,2.0,0.9556,316.0,0.89,,-1,
regular,3140,2017,1567,1,1,0,1,50.0,1,TX,0.2727,0.3,6.0,0.8286,767.0,0.7697,Alliance 5,3,
regular,3140,2018,1588,2,1,0,5,28.0,0,TX,0.5,0.5,4.0,0.8824,604.0,0.833,,-1,
regular,3142,2010,1531,0,0,0,1,49.0,0,GA,0.4,0.4,30.0,0.5238,543.0,0.6982,,-1,
regular,3142,2012,1556,0,0,1,4,29.0,0,MO,0.6667,0.6667,27.0,0.5645,562.0,0.759,,-1,
regular,3142,2015,1538,0,0,0,3,59.0,0,MO,0.0,0.0,35.0,0.5205,823.0,0.7135,,-1,
regular,3142,2017,1539,0,0,0,5,53.0,0,MO,0.3,0.3,32.0,0.5676,1061.0,0.6815,,-1,
regular,3142,2022,1633,1,1,1,3,26.0,0,TX,0.6,0.6,9.0,0.8902,280.0,0.9083,,-1,
regular,3142,2023,1599,2,2,0,3,32.0,0,TX,0.65,0.65,13.0,0.8539,510.0,0.8447,Alliance 2,3,
regular,3145,2010,1520,0,0,0,1,61.0,0,GA,0.4,0.4,4.0,0.6364,621.0,0.6548,,-1,
regular,3145,2013,1627,0,0,2,4,14.0,0,MO,0.75,0.75,3.0,0.8125,247.0,0.9016,,-1,
regular,3145,2018,1546,1,1,0,1,51.0,0,TX,0.4,0.4,4.0,0.7333,1052.0,0.7092,,-1,
regular,3146,2015,1698,1,1,0,2,21.0,0,MO,0.0,0.0,7.0,0.8511,120.0,0.9582,,3,
regular,3146,2019,1643,0,0,0,2,40.0,0,MI,0.4,0.4,11.0,0.7963,322.0,0.9144,,-1,
regular,3147,2014,1695,1,1,1,4,70.0,0,MO,0.4,0.4,7.0,0.8654,117.0,0.9566,,3,
regular,3147,2016,1621,0,0,1,1,65.0,0,MO,0.3,0.3,17.0,0.6531,334.0,0.8927,,-1,
regular,3157,2010,1536,0,0,0,1,60.0,0,GA,0.35,0.35,36.0,0.6975,510.0,0.7165,,-1,
regular,3157,2017,1536,0,0,0,2,42.0,0,MO,0.5,0.5,49.0,0.6899,1090.0,0.6728,,-1,
regular,3158,2010,1541,0,0,0,3,70.0,0,GA,0.4,0.4,8.0,0.8841,481.0,0.7326,,-1,
regular,3158,2011,1511,0,0,0,2,72.0,0,MO,0.4,0.4,14.0,0.8133,762.0,0.6288,,-1,
regular,3158,2012,1540,0,0,0,1,47.0,0,MO,0.3333,0.3333,15.0,0.8171,682.0,0.7075,,-1,
regular,3158,2014,1685,1,0,0,1,13.0,0,MO,0.8,0.8,3.0,0.976,137.0,0.9492,,-1,
regular,3158,2016,1515,1,1,0,3,69.0,0,MO,0.3,0.3,36.0,0.8428,1211.0,0.6111,,-1,
regular,3158,2017,1646,2,2,0,4,49.0,0,TX,0.4,0.4,13.0,0.9549,270.0,0.9189,,-1,
regular,3158,2018,1507,0,0,1,3,19.0,0,TX,0.7,0.7,116.0,0.6831,1581.0,0.5629,,-1,
regular,316,2007,1592,1,0,0,2,86.0,0,GA,0.0,0.0,11.0,0.807,204.0,0.8394,,-1,
regular,316,2008,1652,0,0,0,1,25.0,0,GA,0.5714,0.5714,6.0,0.9048,107.0,0.9286,,-1,
regular,316,2011,1610,0,0,1,2,80.0,0,MO,0.2,0.2,13.0,0.7903,278.0,0.8646,,-1,
regular,316,2013,1706,1,1,1,4,21.0,0,MO,0.6875,0.6875,7.0,0.9,103.0,0.9589,,-1,
regular,316,2018,1675,0,0,1,3,45.0,1,MI,0.3636,0.4,6.0,0.9259,207.0,0.9428,Alliance 5,2,
regular,316,2022,1736,1,1,0,3,31.0,3,TX,0.4615,0.5,3.0,0.9634,87.0,0.9715,Alliance 2,3,
regular,316,2023,1706,3,0,2,7,13.0,0,TX,0.7,0.7,4.0,0.9551,134.0,0.9592,Alliance 1,3,
regular,3160,2010,1515,0,0,0,1,63.0,0,GA,0.5,0.5,10.0,0.7959,658.0,0.6342,,-1,
regular,3160,2011,1525,1,1,0,1,66.0,0,MO,0.3,0.3,16.0,0.6667,663.0,0.6771,,-1,
regular,3161,2010,1554,0,0,0,1,52.0,0,GA,0.45,0.45,18.0,0.6667,407.0,0.7738,,-1,
regular,3161,2014,1557,0,0,0,3,83.0,0,MO,0.3,0.3,36.0,0.687,677.0,0.749,,-1,
regular,3161,2023,1618,1,0,1,7,57.0,0,TX,0.3,0.3,25.0,0.7967,399.0,0.8785,,-1,
regular,3164,2010,1542,0,0,0,2,44.0,0,GA,0.45,0.45,18.0,0.5814,470.0,0.7387,,-1,
regular,3164,2018,1542,0,0,1,2,25.0,1,TX,0.5455,0.6,26.0,0.675,1104.0,0.6948,Alliance 7,2,
regular,3166,2016,1520,1,1,0,2,3.0,7,MO,0.7059,0.8,8.0,0.619,1135.0,0.6355,Alliance 3,0,
regular,3166,2022,1505,0,0,1,2,71.0,0,TX,0.3889,0.3889,9.0,0.5263,1357.0,0.5555,,-1,
regular,3168,2010,1555,0,0,0,2,22.0,0,GA,0.7,0.7,14.0,0.7879,403.0,0.776,,-1,
regular,3171,2013,1518,1,1,1,2,85.0,0,MO,0.25,0.25,59.0,0.5845,936.0,0.6269,,-1,
regular,3171,2015,1652,1,1,0,3,33.0,0,MO,0.0,0.0,6.0,0.9592,220.0,0.9234,,-1,
regular,3171,2018,1617,0,0,1,3,59.0,0,MI,0.3,0.3,14.0,0.9186,417.0,0.8847,,-1,
regular,3171,2022,1595,1,1,0,2,18.0,0,TX,0.6,0.6,15.0,0.8889,476.0,0.8441,,-1,
regular,3172,2010,1495,0,0,0,2,82.0,0,GA,0.35,0.35,8.0,0.5789,827.0,0.5403,,-1,
regular,3172,2011,1517,1,0,1,2,86.0,0,MO,0.3,0.3,8.0,0.5789,708.0,0.6551,,-1,
regular,3172,2017,1454,0,0,0,0,68.0,0,MO,0.1,0.1,15.0,0.3478,2208.0,0.3371,,-1,
regular,3173,2012,1613,0,0,0,1,3.0,2,MO,0.7273,0.8889,17.0,0.8722,270.0,0.8842,,0,
regular,3175,2015,1519,0,0,0,1,60.0,0,MO,0.0,0.0,158.0,0.542,1023.0,0.6439,,-1,
regular,3175,2018,1508,0,0,0,1,46.0,0,MI,0.4,0.4,258.0,0.4901,1579.0,0.5635,,-1,
regular,3175,2022,1673,3,1,2,8,32.0,1,TX,0.6364,0.6,40.0,0.9111,184.0,0.9397,Alliance 1,2,
regular,3175,2023,1739,4,3,0,5,3.0,3,TX,0.6154,0.7,14.0,0.9706,84.0,0.9744,Alliance 3,0,
regular,3176,2010,1557,0,0,0,1,39.0,0,GA,0.45,0.45,13.0,0.6176,394.0,0.781,,-1,
regular,3176,2012,1474,0,0,0,0,74.0,0,MO,0.3333,0.3333,31.0,0.2619,1372.0,0.4117,,-1,
regular,3176,2017,1580,1,1,0,4,52.0,0,MO,0.3,0.3,19.0,0.6042,640.0,0.8079,,-1,
regular,3182,2022,1517,1,1,0,5,34.0,0,TX,0.6,0.6,27.0,0.46,1200.0,0.6069,,-1,
regular,3184,2015,1483,1,1,0,3,70.0,0,MO,0.0,0.0,71.0,0.6302,1537.0,0.465,,-1,
regular,3184,2019,1550,0,0,1,3,21.0,0,MI,0.6,0.6,40.0,0.819,1030.0,0.7261,,-1,
regular,3184,2023,1722,2,2,0,6,24.0,6,TX,0.75,0.7,2.0,0.9895,110.0,0.9665,Alliance 3,2,
regular,3186,2010,1550,0,0,0,1,74.0,0,GA,0.3,0.3,9.0,0.8085,429.0,0.7615,,-1,
regular,3189,2012,1483,1,1,0,1,97.0,0,MO,0.2222,0.2222,105.0,0.4615,1272.0,0.4545,,-1,
regular,3189,2013,1554,1,1,0,1,80.0,0,MO,0.375,0.375,47.0,0.7773,607.0,0.7581,,-1,
regular,3189,2017,1465,0,0,1,1,67.0,0,TX,0.1,0.1,178.0,0.362,2031.0,0.3903,,-1,
regular,3189,2023,1493,1,1,0,1,52.0,0,TX,0.4,0.4,144.0,0.4667,1636.0,0.5018,,-1,
regular,319,2014,1669,0,0,0,1,49.0,0,MO,0.5,0.5,3.0,0.9,158.0,0.9414,,-1,
regular,319,2015,1697,0,0,1,4,12.0,0,MO,0.0,0.0,4.0,0.875,124.0,0.9568,,2,
regular,319,2016,1688,2,2,0,2,20.0,2,MO,0.6667,0.7,5.0,0.8387,145.0,0.9534,Alliance 1,3,
regular,319,2018,1826,3,3,1,8,16.0,5,MI,0.4667,0.5,1.0,0.9762,23.0,0.9936,Alliance 4,1,
regular,319,2019,1781,1,1,1,7,1.0,7,MI,0.8235,0.9,1.0,0.9778,50.0,0.9867,Alliance 1,0,
regular,319,2023,1720,0,0,1,2,4.0,4,TX,0.7143,0.8,2.0,0.9487,112.0,0.9659,Alliance 4,0,
regular,3191,2014,1367,1,1,0,1,98.0,0,MO,0.1,0.1,20.0,0.0909,2618.0,0.0293,,-1,
regular,3193,2015,1544,1,1,0,1,72.0,0,MO,0.0,0.0,16.0,0.7143,757.0,0.7365,,-1,
regular,3193,2019,1541,0,0,0,1,52.0,0,MI,0.3,0.3,25.0,0.6212,1141.0,0.6965,,-1,
regular,3196,2010,1424,0,0,0,2,66.0,0,GA,0.4,0.4,18.0,0.0526,1491.0,0.1712,,-1,
regular,3196,2012,1581,0,0,0,3,22.0,0,MO,0.6667,0.6667,3.0,0.9167,405.0,0.8263,,-1,
